sample_stamp_sec,sample_stamp_nanosec,actual_pos_stamp_sec,actual_pos_stamp_nanosec,actual_pos_x,actual_pos_y,actual_pos_z,target_pos_stamp_sec,target_pos_stamp_nanosec,target_pos_x,target_pos_y,target_pos_z,distance,distance_sum,hdg,hdg_target,hdg_distance,hdg_distance_total
1763182457,849507777,1763182457,829967931,43.73122024536133,16.954729080200195,107.27616119384766,1763182457,814362820,40.256964525407994,15.913649973152403,110.61785132915008,4.931652,98.170256,,218.23841857910156,0.0,0.0
1763182458,349482582,1763182458,281876926,44.47357177734375,17.18434715270996,109.25563049316406,1763182458,314772404,41.060926460746316,16.15971403487641,112.7329326352696,4.978720,103.148976,,218.493408203125,0.0,0.0
1763182458,849848586,1763182458,845141372,45.59038543701172,17.533323287963867,112.18597412109375,1763182458,814807419,41.86245965944502,16.406190976933765,114.80825452053344,4.695126,107.844102,,218.6952667236328,0.0,0.0
1763182459,349574264,1763182459,315649588,46.515625,17.8240909576416,114.58330535888672,1763182459,314241836,42.660988894281076,16.6529289380604,116.84147417601675,4.618351,112.462453,,218.84634399414062,0.0,0.0
1763182459,849573913,1763182459,818065529,47.439369201660156,18.115976333618164,116.93978118896484,1763182459,814219717,43.45848663671691,16.90056586292347,118.83669508415286,4.574159,117.036612,,218.949462890625,0.0,0.0
1763182460,350516414,1763182460,345354789,48.357845306396484,18.40734100341797,119.24390411376953,1763182460,314707208,44.25482446815457,17.14909507968445,120.79257441273175,4.562493,121.599105,,219.0069122314453,0.0,0.0
1763182460,849369636,1763182460,843211686,49.27949905395508,18.70206642150879,121.51119995117188,1763182460,814464201,45.04764758003756,17.39780952299494,122.70249855225785,4.585722,126.184827,,219.02110290527344,0.0,0.0
1763182461,349695551,1763182461,288669027,50.10879898071289,18.968585968017578,123.5194091796875,1763182461,314503043,45.83880517212032,17.647316351930066,124.570152067913,4.591586,130.776413,,218.9946746826172,0.0,0.0
1763182461,849734486,1763182461,835315335,51.12530517578125,19.298389434814453,125.93284606933594,1763182461,814584898,46.6275885607551,17.897422367569618,126.39303469578877,4.733280,135.509693,,218.93023681640625,0.0,0.0
1763182462,349556283,1763182462,338586940,52.047080993652344,19.599111557006836,128.07574462890625,1763182462,314458834,47.41375151551037,18.148077842816676,128.16984489646936,4.856140,140.365833,,218.83047485351562,0.0,0.0
1763182462,849848594,1763182462,804492800,52.87460708618164,19.87142562866211,129.9600372314453,1763182462,814039913,48.196771852946114,18.399143008631945,129.89875562516107,4.904438,145.270271,,218.6981964111328,0.0,0.0
1763182463,349370723,1763182463,310319782,53.518917083740234,20.084989547729492,131.40408325195312,1763182463,314217735,48.9782749512616,18.651169221615376,131.58264772389575,4.764993,150.035264,,218.53579711914062,0.0,0.0
1763182463,849273566,1763182463,828208352,54.270015716552734,20.335886001586914,133.0339813232422,1763182463,814397570,49.757090150997215,18.903810984667253,133.2182785111554,4.738280,154.773544,,218.34620666503906,0.0,0.0
1763182464,349460273,1763182464,338125238,55.25504684448242,20.668048858642578,135.04847717285156,1763182464,314608792,50.533246433568195,19.157107087668237,134.80510537416657,4.963625,159.737169,,218.13217163085938,0.0,0.0
1763182464,849348859,1763182464,826646473,56.23625183105469,21.00263214111328,137.00347900390625,1763182464,814582522,51.30610043074529,19.41087564763925,136.3412877856562,5.222890,164.960059,,217.89663696289062,0.0,0.0
1763182465,349371766,1763182465,322686627,57.20610046386719,21.334941864013672,138.9022216796875,1763182465,314263521,52.075553373276506,19.665110521505973,137.82619587912228,5.501698,170.461757,,217.64247131347656,0.0,0.0
1763182465,849521155,1763182465,833315898,58.154293060302734,21.659019470214844,140.73272705078125,1763182465,814324249,52.84267291019975,19.92019425758994,139.26139987371974,5.779414,176.241171,,217.3720703125,0.0,0.0
1763182466,349308882,1763182466,321590623,59.08980178833008,21.980501174926758,142.5023956298828,1763182466,314570394,53.60695460470646,20.17599130982598,140.6454418166032,6.063509,182.304681,,217.08837890625,0.0,0.0
1763182466,849314414,1763182466,828512376,60.010746002197266,22.300859451293945,144.2044677734375,1763182466,814411423,54.36747340252185,20.43222022371622,141.9762872756155,6.348474,188.653155,,216.7945098876953,0.0,0.0
1763182467,349393785,1763182467,329548437,60.91633605957031,22.62143898010254,145.84095764160156,1763182467,314403970,55.124966462943775,20.689157436185923,143.25491188635576,6.630332,195.283487,,216.4929656982422,0.0,0.0
1763182467,849186865,1763182467,847644744,61.780784606933594,22.930709838867188,147.40859985351562,1763182467,814406014,55.87914537181837,20.946735294142897,144.48050067818042,6.880354,202.163841,,216.18658447265625,0.0,0.0
1763182468,349383430,1763182468,341288858,62.60218811035156,23.228235244750977,148.90872192382812,1763182468,314320127,56.62977926104887,21.204903918162508,145.65242657231383,7.096971,209.260812,,215.8782196044922,0.0,0.0
1763182468,849419367,1763182468,842226824,63.3818473815918,23.512496948242188,150.33541870117188,1763182468,814585068,57.37747014380949,21.463901330750375,146.77136885887663,7.276795,216.537607,,215.57029724121094,0.0,0.0
1763182469,349406053,1763182469,339641088,64.05416107177734,23.759126663208008,151.55120849609375,1763182469,314455228,58.120992530488564,21.723332318828,147.83532109310846,7.290732,223.828338,,215.26602172851562,0.0,0.0
1763182469,849321750,1763182469,794155461,64.78719329833984,24.030961990356445,152.8308868408203,1763182469,814444493,58.86098244879878,21.983446499668,148.84510652383818,7.429585,231.257924,,214.9677734375,0.0,0.0
1763182470,349512861,1763182470,317597393,65.50707244873047,24.302003860473633,154.02789306640625,1763182470,314514674,59.59737937083523,22.244253144429038,149.80052633647495,7.551784,238.809708,,214.6781768798828,0.0,0.0
1763182470,849354413,1763182470,817238315,66.20966339111328,24.570077896118164,155.136962890625,1763182470,814838349,60.330404150884334,22.505862417846828,150.7017610710879,7.648378,246.458086,,214.3997344970703,0.0,0.0
1763182471,349255492,1763182471,313220856,66.90520477294922,24.837257385253906,156.15701293945312,1763182471,314254849,61.058162012485866,22.76762379281415,151.54657399145628,7.728353,254.186439,,214.13565063476562,0.0,0.0
1763182471,849546441,1763182471,824138779,67.59832763671875,25.10616111755371,157.08876037597656,1763182471,814268932,61.7828346892143,23.030349544058858,152.33758867543048,7.791186,261.977625,,213.88758850097656,0.0,0.0
1763182472,349412889,1763182472,333987448,68.28823852539062,25.376432418823242,157.9238739013672,1763182472,314270981,62.5034462438833,23.29371924081228,153.0737328732339,7.831053,269.808678,,213.6583251953125,0.0,0.0
1763182472,849922884,1763182472,845788772,68.97785949707031,25.64928436279297,158.65878295898438,1763182472,814530697,63.22033319681995,23.55788734139894,153.7554357956633,7.846392,277.655069,,213.4501190185547,0.0,0.0
1763182473,349262082,1763182473,339091012,69.66035461425781,25.9227294921875,159.28256225585938,1763182473,314479817,63.932583634620784,23.822547418875395,154.38200330187874,7.825190,285.480260,,213.2655487060547,0.0,0.0
1763182473,849383592,1763182473,844657295,70.33773803710938,26.195507049560547,159.79017639160156,1763182473,814328066,64.64038201505039,24.087794952778147,154.95387507018768,7.764800,293.245060,,213.10671997070312,0.0,0.0
1763182474,349280198,1763182474,314208509,71.00911712646484,26.466814041137695,160.16404724121094,1763182474,314196463,65.34388784932062,24.353718966175563,155.47144705658587,7.653789,300.898849,,212.9757843017578,0.0,0.0
1763182474,849474480,1763182474,813478357,71.67431640625,26.736602783203125,160.37152099609375,1763182474,814606698,66.04375322415277,24.620600029884052,155.93540324133238,7.473945,308.372794,,212.8747100830078,0.0,0.0
1763182475,349838608,1763182475,303752908,72.32698822021484,27.004961013793945,160.34971618652344,1763182475,314333485,66.73814010691439,24.887766195491565,156.34488429539698,7.194193,315.566987,,212.8057861328125,0.0,0.0
1763182475,849270664,1763182475,812002348,72.97789764404297,27.275575637817383,160.1884002685547,1763182475,814261495,67.42822055381086,25.155694730347832,156.70103876635386,6.888723,322.455710,,212.770751953125,0.0,0.0
1763182476,349469439,1763182476,338916320,73.68672943115234,27.575037002563477,159.9794921875,1763182476,314292241,68.11381492250834,25.42434816595099,157.00414682142838,6.673494,329.129204,,212.77149963378906,0.0,0.0
1763182476,849167310,1763182476,836404952,74.32575988769531,27.847267150878906,159.7766876220703,1763182476,814207399,68.79453512229944,25.693604530718062,157.2544967934083,6.449353,335.578557,,212.80975341796875,0.0,0.0
1763182477,349377284,1763182477,336374082,74.96243286132812,28.121118545532227,159.53945922851562,1763182477,314246405,69.47063928858469,25.96359619114179,157.45268169065056,6.258541,341.837098,,212.88720703125,0.0,0.0
1763182477,849369823,1763182477,830106062,75.59965515136719,28.39950180053711,159.26345825195312,1763182477,814212194,70.14179436901381,26.234220848520707,157.59913368019164,6.103004,347.940103,,213.00537109375,0.0,0.0
1763182478,349861606,1763182478,339008034,76.21805572509766,28.671709060668945,158.9563751220703,1763182478,314472672,70.8083871734382,26.505666456601745,157.69448347204838,5.962267,353.902370,,213.16583251953125,0.0,0.0
1763182478,850095955,1763182478,825694076,76.82989501953125,28.943153381347656,158.61410522460938,1763182478,814609356,71.46992335613945,26.77776401730563,157.73924094816005,5.846674,359.749043,,213.369873046875,0.0,0.0
1763182479,349661496,1763182479,302506549,77.43949127197266,29.216779708862305,158.23513793945312,1763182479,314183470,72.12537477534019,27.05011437265452,157.7341111351556,5.760668,365.509712,,213.6183319091797,0.0,0.0
1763182479,849694755,1763182479,807804759,78.04048156738281,29.491413116455078,157.81961059570312,1763182479,814299927,72.77657456827703,27.323508881033717,157.67978416293778,5.694566,371.204277,,213.91307067871094,0.0,0.0
1763182480,349703594,1763182480,312921999,78.63871002197266,29.768272399902344,157.36729431152344,1763182480,314237734,73.42229095587248,27.597464871182297,157.5770196989343,5.653974,376.858251,,214.25462341308594,0.0,0.0
1763182480,849971895,1763182480,806466313,79.23796844482422,30.04623031616211,156.8782196044922,1763182480,814407359,74.06303556143948,27.872230249216074,157.42649458620548,5.639753,382.498004,,214.64425659179688,0.0,0.0
1763182481,349355310,1763182481,343454294,79.89017486572266,30.353946685791016,156.30618286132812,1763182481,314442827,74.69824339047648,28.147594184011965,157.22912509295315,5.716290,388.214293,,215.08245849609375,0.0,0.0
1763182481,850386469,1763182481,847772754,80.47245788574219,30.634349822998047,155.75479125976562,1763182481,814515567,75.3280695705908,28.423653534488892,156.9857115581529,5.732981,393.947275,,215.57008361816406,0.0,0.0
1763182482,349458907,1763182482,309468128,80.9948501586914,30.888654708862305,155.2288055419922,1763182482,314208019,75.9518890563377,28.700161424163895,156.6974151738458,5.690147,399.637422,,216.107177734375,0.0,0.0
1763182482,849603090,1763182482,811353665,81.56897735595703,31.170400619506836,154.61593627929688,1763182482,814325054,76.57073639486336,28.977607577480626,156.36464784213285,5.731383,405.368804,,216.69517517089844,0.0,0.0
1763182483,349675488,1763182483,298255538,82.13611602783203,31.452564239501953,153.97213745117188,1763182483,314265233,77.18371077857304,29.25562136452311,155.98878510309137,5.780981,411.149785,,217.33363342285156,0.0,0.0
1763182483,849397361,1763182483,802763542,82.69664001464844,31.73491096496582,153.298583984375,1763182483,814505779,77.79141126967687,29.534506620998144,155.57040044116047,5.836454,416.986240,,218.0235137939453,0.0,0.0
1763182484,349619260,1763182484,289402688,83.25531768798828,32.01932144165039,152.59512329101562,1763182484,314445670,78.39304670300274,29.81393193812508,155.1110157481979,5.902130,422.888370,,218.76405334472656,0.0,0.0
1763182484,849563483,1763182484,844625421,83.8611068725586,32.33232879638672,151.7900848388672,1763182484,814469904,78.98889961557026,30.094057138209024,154.6114635054999,6.058749,428.947119,,219.55564880371094,0.0,0.0
1763182485,349400611,1763182485,258424850,84.29573822021484,32.56074142456055,151.18490600585938,1763182485,314354816,79.57855834723694,30.37471715691585,154.07316422002373,5.947480,434.894599,,220.39761352539062,0.0,0.0
1763182485,849522880,1763182485,809475609,84.89220428466797,32.879638671875,150.3201904296875,1763182485,814599970,80.16286956514489,30.656348507594373,153.49638382933176,6.115377,441.009976,,221.29104614257812,0.0,0.0
1763182486,349483763,1763182486,286366792,85.42755126953125,33.16974639892578,149.5093994140625,1763182486,314473801,80.74068778665355,30.93843106952967,152.8833364372337,6.191035,447.201010,,222.23390197753906,0.0,0.0
